series_id,source_pdf,source_page,source_figure,year,region,sex,age_class,age_class_source,value,flag,retrieved_at
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,30～39歳,30～39歳,2703,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,40～49歳,40～49歳,3668,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,50～59歳,50～59歳,3593,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,60～69歳,60～69歳,3339,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,70～79歳,70～79歳,2926,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,80歳～,80歳～,2256,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,不詳,不詳,56,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2017,全国,総数,合計,合計,21321,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,～９歳,～９歳,0,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,10～19歳,10～19歳,599,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,20～29歳,20～29歳,2152,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,30～39歳,30～39歳,2597,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,40～49歳,40～49歳,3498,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,50～59歳,50～59歳,3575,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,60～69歳,60～69歳,3079,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,70～79歳,70～79歳,2998,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,80歳～,80歳～,2290,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,不詳,不詳,52,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2018,全国,総数,合計,合計,20840,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,～９歳,～９歳,0,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,10～19歳,10～19歳,659,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,20～29歳,20～29歳,2117,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,30～39歳,30～39歳,2526,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,40～49歳,40～49歳,3426,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,50～59歳,50～59歳,3435,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,60～69歳,60～69歳,2902,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,70～79歳,70～79歳,2917,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,80歳～,80歳～,2134,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,不詳,不詳,53,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2019,全国,総数,合計,合計,20169,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,～９歳,～９歳,0,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,10～19歳,10～19歳,777,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,20～29歳,20～29歳,2521,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,30～39歳,30～39歳,2610,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,40～49歳,40～49歳,3568,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,50～59歳,50～59歳,3425,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,60～69歳,60～69歳,2795,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,70～79歳,70～79歳,3026,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,80歳～,80歳～,2305,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,不詳,不詳,54,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2020,全国,総数,合計,合計,21081,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,～９歳,～９歳,1,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,10～19歳,10～19歳,749,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,20～29歳,20～29歳,2611,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,30～39歳,30～39歳,2554,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,40～49歳,40～49歳,3575,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,50～59歳,50～59歳,3618,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,60～69歳,60～69歳,2637,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,70～79歳,70～79歳,3009,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,80歳～,80歳～,2214,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,不詳,不詳,39,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2021,全国,総数,合計,合計,21007,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,～９歳,～９歳,2,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,10～19歳,10～19歳,796,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,20～29歳,20～29歳,2483,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,30～39歳,30～39歳,2545,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,40～49歳,40～49歳,3665,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,50～59歳,50～59歳,4093,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,60～69歳,60～69歳,2765,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,70～79歳,70～79歳,2994,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,80歳～,80歳～,2490,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,不詳,不詳,48,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2022,全国,総数,合計,合計,21881,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,～９歳,～９歳,0,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,10～19歳,10～19歳,810,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,20～29歳,20～29歳,2521,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,30～39歳,30～39歳,2587,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,40～49歳,40～49歳,3625,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,50～59歳,50～59歳,4194,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,60～69歳,60～69歳,2798,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,70～79歳,70～79歳,2901,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,80歳～,80歳～,2370,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,不詳,不詳,31,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2023,全国,総数,合計,合計,21837,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,～９歳,～９歳,1,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,10～19歳,10～19歳,799,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,20～29歳,20～29歳,2465,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,30～39歳,30～39歳,2399,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,40～49歳,40～49歳,3214,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,50～59歳,50～59歳,3799,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,60～69歳,60～69歳,2584,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,70～79歳,70～79歳,2685,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,80歳～,80歳～,2346,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,不詳,不詳,28,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2024,全国,総数,合計,合計,20320,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,～９歳,～９歳,1,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,10～19歳,10～19歳,829,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,20～29歳,20～29歳,2412,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,30～39歳,30～39歳,2293,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,40～49歳,40～49歳,2968,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,50～59歳,50～59歳,3743,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,60～69歳,60～69歳,2406,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,70～79歳,70～79歳,2337,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,80歳～,80歳～,2160,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,不詳,不詳,39,,2026-09-07T08:43:26+00:00
npa_suicide_age_annual,R7jisatsunojoukyou.pdf,32,図表４－12,2025,全国,総数,合計,合計,19188,,2026-09-07T08:43:26+00:00
