series_id,stats_data_id,reference_date,source_population_definition,unit,year,sex,age,category,subcategory,value,flag,retrieved_at
pop_age3_longterm,0003410383,1990年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1990,,総数,表章項目=実数,地域_時系列=岩手県,1416928,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1995年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1995,,総数,表章項目=実数,地域_時系列=岩手県,1419505,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2000年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2000,,総数,表章項目=実数,地域_時系列=岩手県,1416180,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2005年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2005,,総数,表章項目=実数,地域_時系列=岩手県,1385041,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2010年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2010,,総数,表章項目=実数,地域_時系列=岩手県,1330147,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2015年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2015,,総数,表章項目=実数,地域_時系列=岩手県,1279594,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2020年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2020,,総数,表章項目=実数,地域_時系列=岩手県,1210534,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2015年_不詳補完値,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2015,,総数,表章項目=実数,地域_時系列=岩手県,1279594,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2020年_不詳補完値,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2020,,総数,表章項目=実数,地域_時系列=岩手県,1210534,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1920年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1920,,総数,表章項目=実数,地域_時系列=宮城県,961768,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1925年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1925,,総数,表章項目=実数,地域_時系列=宮城県,1044036,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1930年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1930,,総数,表章項目=実数,地域_時系列=宮城県,1142784,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1935年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1935,,総数,表章項目=実数,地域_時系列=宮城県,1234801,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1940年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1940,,総数,表章項目=実数,地域_時系列=宮城県,1270988,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1945年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1945,,総数,表章項目=実数,地域_時系列=宮城県,1462254,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1950年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1950,,総数,表章項目=実数,地域_時系列=宮城県,1663442,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1955年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1955,,総数,表章項目=実数,地域_時系列=宮城県,1727065,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1960年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1960,,総数,表章項目=実数,地域_時系列=宮城県,1743195,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1965年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1965,,総数,表章項目=実数,地域_時系列=宮城県,1753126,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1970年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1970,,総数,表章項目=実数,地域_時系列=宮城県,1819223,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1975年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1975,,総数,表章項目=実数,地域_時系列=宮城県,1955267,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1980年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1980,,総数,表章項目=実数,地域_時系列=宮城県,2082320,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1985年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1985,,総数,表章項目=実数,地域_時系列=宮城県,2176295,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1990年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1990,,総数,表章項目=実数,地域_時系列=宮城県,2248558,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1995年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1995,,総数,表章項目=実数,地域_時系列=宮城県,2328739,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2000年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2000,,総数,表章項目=実数,地域_時系列=宮城県,2365320,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2005年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2005,,総数,表章項目=実数,地域_時系列=宮城県,2360218,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2010年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2010,,総数,表章項目=実数,地域_時系列=宮城県,2348165,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2015年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2015,,総数,表章項目=実数,地域_時系列=宮城県,2333899,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2020年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2020,,総数,表章項目=実数,地域_時系列=宮城県,2301996,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2015年_不詳補完値,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2015,,総数,表章項目=実数,地域_時系列=宮城県,2333899,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,2020年_不詳補完値,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,2020,,総数,表章項目=実数,地域_時系列=宮城県,2301996,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1920年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1920,,総数,表章項目=実数,地域_時系列=秋田県,898537,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1925年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1925,,総数,表章項目=実数,地域_時系列=秋田県,936408,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1930年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1930,,総数,表章項目=実数,地域_時系列=秋田県,987706,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1935年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1935,,総数,表章項目=実数,地域_時系列=秋田県,1037744,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1940年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1940,,総数,表章項目=実数,地域_時系列=秋田県,1052147,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1945年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1945,,総数,表章項目=実数,地域_時系列=秋田県,1211871,,2026-09-07T12:08:06Z
pop_age3_longterm,0003410383,1950年,国勢調査の年齢（3区分）別人口及び年齢別割合（全国，都道府県）,人,1950,,総数,表章項目=実数,地域_時系列=秋田県,1309031,,2026-09-07T12:08:06Z
