series_id,stats_data_id,reference_date,source_population_definition,unit,year,sex,age,category,subcategory,value,flag,retrieved_at
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,14歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,14歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,14歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,14歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,15歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,15歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,15歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,15歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,16歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,16歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,16歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,16歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,17歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,17歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,17歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,17歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,18歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,18歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,18歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,18歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,19歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,19歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,106.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,19歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,19歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,20歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,20歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,20歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,106.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,20歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,21歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,21歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,21歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,21歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,106.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,22歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,22歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,22歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,22歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,23歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,23歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,23歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,23歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,24歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,24歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,24歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,24歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,105.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,25歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,25歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,25歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,25歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,26歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,26歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,26歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,26歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,27歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,27歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,27歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,27歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.7,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,28歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,28歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,28歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,28歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,29歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,29歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,29歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,29歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,30歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,30歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,30歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,30歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,31歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,31歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,31歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,31歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,32歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,32歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,32歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,32歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,33歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,33歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,33歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,33歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,34歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,34歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,34歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,34歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,35歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,35歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,35歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.3,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,35歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,36歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,36歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.0,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,36歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,36歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.2,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,37歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,37歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,37歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,37歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.9,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,38歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,38歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,38歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,38歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,104.1,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,39歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,39歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,39歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,39歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,40歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,40歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,40歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,40歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,41歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,41歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,41歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,41歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,42歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,42歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,42歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.6,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2024年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2024,,42歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2021年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2021,,43歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.4,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2022年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2022,,43歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.8,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0003448228,2023年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,女性＝100,2023,,43歳,男女別・性比=人口性比,人口=日本人人口; 全国=全国,103.5,,2026-09-07T09:10:21Z
